idx,car_position_x,car_position_y,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
1560,-0.191107,0.488699,-0.203773,0.354437,0.5,0.341188
1561,-0.174845,0.535669,-0.183787,0.313222,0.5,0.292988
1562,-0.160291,0.583102,-0.166936,0.283102,0.5,0.23437
1563,-0.146899,0.631273,-0.152011,0.260081,0.5,0.223065
1564,-0.134628,0.679594,-0.138531,0.237951,0.5,0.200779
1565,-0.12337,0.728178,-0.126361,0.218017,0.5,0.178127
1566,-0.113024,0.776981,-0.11533,0.200316,0.5,0.158531
1567,-0.103491,0.825963,-0.105279,0.18455,0.5,0.159497
1568,-0.0947335,0.87509,-0.0960976,0.168693,0.5,0.145158
1569,-0.0867187,0.924354,-0.0877606,0.154248,0.5,0.128787
1570,-0.0793735,0.973733,-0.0801739,0.14142,0.5,0.114172
1571,-0.072624,1.02321,-0.0732424,0.130042,0.5,0.114089
1572,-0.066437,1.07275,-0.0669077,0.11868,0.5,0.103375
1573,-0.0607856,1.12237,-0.0611444,0.108378,0.5,0.0913897
1574,-0.0556145,1.17205,-0.0558896,0.0992656,0.5,0.0898212
1575,-0.0508918,1.22177,-0.0511001,0.0903162,0.5,0.0804738
1576,-0.0465902,1.27154,-0.0467484,0.0822936,0.5,0.070487
1577,-0.0426621,1.32134,-0.0489868,0.0817304,0.5,0.0618162
1578,-0.0390619,1.37118,-0.050722,0.0812541,0.5,0.0610872
1579,-0.035767,1.42103,-0.0538837,0.0821326,0.5,0.0549968
1580,-0.0327602,1.47091,-0.0582431,0.0846944,0.5,0.0483973
1581,-0.03001,1.52081,-0.0746194,0.0998594,0.5,0.0426303
1582,-0.0274859,1.57072,-0.0818172,0.10635,0.5,0.0423665
1583,-0.0251733,1.62064,-0.0896657,0.113505,0.5,0.0382641
1584,-0.0230612,1.67058,-0.0980708,0.121618,0.5,0.0337525
1585,-0.021128,1.72052,-0.123299,0.146444,0.5,0.0297892
1586,-0.0193529,1.77047,-0.133402,0.157075,0.5,0.0296731
1587,-0.0177259,1.82043,-0.143826,0.16809,0.5,0.0268346
1588,-0.0162394,1.87039,-0.154513,0.179699,0.5,0.023694
1589,-0.0148786,1.92036,-0.186805,0.21168,0.5,0.020929
1590,-0.0136287,1.97033,-0.198669,0.225027,0.5,0.0208657
1591,-0.012483,2.0203,-0.210681,0.238599,0.5,0.0188804
1592,-0.0114361,2.07028,-0.22279,0.252528,0.5,0.0166784
1593,-0.0104776,2.12026,-0.261535,0.290133,0.5,0.0147379
1594,-0.00959728,2.17025,-0.274548,0.305241,0.5,0.0146979
1595,-0.0087902,2.22023,-0.287604,0.320453,0.5,0.0133028
1596,-0.00805274,2.27022,-0.300651,0.335839,0.5,0.011754
1597,-0.00737755,2.32021,-0.345758,0.377754,0.5,0.0103888
1598,-0.00675741,2.3702,-0.359558,0.393848,0.5,0.0103613
1599,-0.00618885,2.42019,-0.37333,0.409942,0.5,0.00937955
1600,-0.00566933,2.47018,-0.387021,0.42606,0.5,0.00828931
1601,-0.00519368,2.52017,-0.438688,0.470943,0.5,0.00732838
1602,-0.00475679,2.57017,-0.453049,0.48735,0.5,0.0073094
1603,-0.00435625,2.62016,-0.467331,0.503663,0.5,0.00661816
1604,-0.00399024,2.67016,-0.481478,0.519881,0.5,0.00585083
1605,-0.00365514,2.72015,-0.540095,0.566347,0.5,0.00517425
1606,-0.00334736,2.77015,-0.554875,0.582488,0.5,0.00516045
1607,-0.00306518,2.82015,-0.569536,0.59846,0.5,0.00467343
1608,-0.00280734,2.87014,-0.584021,0.614249,0.5,0.0041326
1609,-0.00257127,2.92014,-0.650136,0.660953,0.5,0.00365601
1610,-0.00235446,2.97014,-0.665247,0.676371,0.5,0.00364556
1611,-0.00215569,3.02013,-0.680207,0.691567,0.5,0.00330246
1612,-0.00197405,3.07013,-0.694956,0.706523,0.5,0.00292161
1613,-0.00180776,3.12013,-0.76926,0.752279,0.5,0.00258623
1614,-0.00165502,3.17013,-0.784656,0.766651,0.5,0.00257882
1615,-0.00151498,3.22013,-0.799873,0.780774,0.5,0.00233749
1616,-0.00138702,3.27013,-0.81485,0.794626,0.5,0.00206959
1617,-0.00126986,3.32013,-0.898181,0.838498,0.5,0.00183353
1618,-0.00116225,3.37012,-0.913848,0.85164,0.5,0.00182798
1619,-0.00106359,3.42012,-0.929312,0.864524,0.5,0.00165795
1620,-0.000973442,3.47012,-0.944512,0.877132,0.5,0.00146932
1621,-0.000890908,3.52012,-1.03787,0.918469,0.5,0.00130295
1622,-0.000815106,3.57012,-1.05383,0.930312,0.5,0.00129834
1623,-0.000745612,3.62012,-1.06955,0.941903,0.5,0.00117863
1624,-0.000682108,3.67012,-1.085,0.953229,0.5,0.00104596
1625,-0.000623965,3.72012,-1.18957,0.99165,0.5,0.000929216
1626,-0.000570558,3.77012,-1.20586,1.00221,0.5,0.00092567
1627,-0.000521589,3.82012,-1.2219,1.01254,0.5,0.000841639
1628,-0.000476835,3.87012,-1.23763,1.02262,0.5,0.000748722
1629,-0.000435854,3.92012,-1.35482,1.05796,0.5,0.000666827
1630,-0.00039821,3.97012,-1.37152,1.06732,0.5,0.00066416
1631,-0.000363695,4.02012,-1.38795,1.07646,0.5,0.00060514
1632,-0.000332152,4.07012,-1.40406,1.08538,0.5,0.000539809
1633,-0.000303273,4.12012,-1.53555,1.11766,0.5,0.00048187
1634,-0.000276741,4.17012,-1.55277,1.12591,0.5,0.00047928
1635,-0.00025242,4.22012,-1.56971,1.13397,0.5,0.000437902
1636,-0.00023019,4.27012,-1.5863,1.14185,0.5,0.000392103
1637,-0.000209831,4.32012,-1.73409,1.17116,0.5,0.000351963
1638,-0.000191127,4.37012,-1.75199,1.17843,0.5,0.000349856
1639,-0.00017397,4.42011,-1.76959,1.18553,0.5,0.000320914
1640,-0.000158281,4.47011,-1.78683,1.19247,0.5,0.000289288
1641,-0.000143909,4.52011,-1.95332,1.21899,0.5,0.000261204
1642,-0.000130705,4.57011,-1.97212,1.22539,0.5,0.000259481
1643,-0.000118597,4.62011,-1.9906,1.23165,0.5,0.000239094
1644,-0.000107529,4.67011,-2.00873,1.23777,0.5,0.000216842
1645,-9.73972e-05,4.72011,-2.19683,1.26171,0.5,0.000196807
1646,-8.80953e-05,4.77011,-2.21682,1.26736,0.5,0.000194779
1647,-7.95678e-05,4.82011,-2.23648,1.27288,0.5,0.000180321
1648,-7.17708e-05,4.87011,-2.25576,1.27828,0.5,0.000164732
1649,-6.46261e-05,4.92011,-2.46904,1.29986,0.5,0.000151033
1650,-5.80572e-05,4.97011,-2.49059,1.30485,0.5,0.000149657
1651,-5.20241e-05,5.02011,-2.51181,1.30973,0.5,0.000139943
1652,-4.64978e-05,5.07011,-2.53266,1.31451,0.5,0.000129653
1653,-4.14282e-05,5.12011,-2.77551,1.33392,0.5,0.00012073
1654,-3.67679e-05,5.17011,-2.79914,1.33834,0.5,0.000119241
1655,-3.24916e-05,5.22011,-2.82246,1.34267,0.5,0.000112407
1656,-2.8578e-05,5.27011,-2.84542,1.34691,0.5,0.000105129
1657,-2.49895e-05,5.32011,-3.12332,1.36436,0.5,9.87059e-05
1658,-2.16872e-05,5.37011,-3.14973,1.36828,0.5,9.73653e-05
1659,-1.86452e-05,5.42011,-3.17583,1.37213,0.5,9.293e-05
1660,-1.58408e-05,5.47011,-3.20159,1.3759,0.5,8.87646e-05
1661,-1.3243e-05,5.52011,-3.52142,1.39156,0.5,8.5761e-05
1662,-1.08253e-05,5.57011,-3.55152,1.39506,0.5,8.57571e-05
1663,-8.57531e-06,5.62011,-3.58137,1.39849,0.5,8.41359e-05
1664,-6.48716e-06,5.67011,-3.61096,1.40185,0.5,8.21696e-05
1665,-4.55167e-06,5.72011,-3.98163,1.41589,0.5,8.02847e-05
1666,-2.75942e-06,5.77011,-4.01681,1.41902,0.5,7.93855e-05
1667,-1.10285e-06,5.82011,-4.05182,1.42209,0.5,7.76672e-05
1668,4.28323e-07,5.87011,-4.08664,1.4251,0.5,7.60842e-05
1669,1.85089e-06,5.92011,-4.51962,1.43766,0.5,7.48686e-05
1670,3.18479e-06,5.97012,-4.5616,1.44046,0.5,7.39981e-05
1671,4.45159e-06,6.02012,-4.60349,1.4432,0.5,7.42895e-05
1672,5.66913e-06,6.07012,-4.64533,1.4459,0.5,7.55296e-05
1673,6.84552e-06,6.12012,-5.15564,1.45711,0.5,7.73482e-05
1674,7.97897e-06,6.17012,-5.20701,1.45962,0.5,7.81174e-05
1675,9.06362e-06,6.22012,-5.25866,1.46209,0.5,7.92485e-05
1676,1.00924e-05,6.27012,-5.31062,1.46451,0.5,8.03202e-05
1677,1.10525e-05,6.32012,-5.91915,1.47449,0.5,8.08868e-05
1678,1.19325e-05,6.37012,-5.98409,1.47675,0.5,7.88388e-05
1679,1.27323e-05,6.42012,-6.04965,1.47897,0.5,7.76716e-05
1680,1.34627e-05,6.47012,-6.11587,1.48116,0.5,7.69662e-05
1681,1.41322e-05,6.52012,-6.85076,1.49,0.5,7.63287e-05
1682,1.47512e-05,6.57012,-6.93443,1.49203,0.5,7.40975e-05
1683,1.53365e-05,6.62012,-7.01924,1.49402,0.5,7.43617e-05
1684,1.59076e-05,6.67012,-7.10539,1.49598,0.5,7.56346e-05
1685,1.64676e-05,6.72012,-8.00602,1.50378,0.5,7.73426e-05
1686,1.70144e-05,6.77012,-8.11684,1.5056,0.5,7.66235e-05
1687,1.75457e-05,6.82012,-8.23011,1.50739,0.5,7.80181e-05
1688,1.80627e-05,6.87012,-8.34619,1.50915,0.5,7.96311e-05
1689,1.85492e-05,6.92012,-9.47137,1.51598,0.5,8.06235e-05
1690,1.89891e-05,6.97012,-9.62375,1.51762,0.5,7.81835e-05
1691,1.93771e-05,7.02012,-9.78057,1.51922,0.5,7.76451e-05
1692,1.97215e-05,7.07012,-9.94231,1.5208,0.5,7.74188e-05
1693,2.00204e-05,7.12012,-11.38,1.52674,0.5,7.68933e-05
1694,2.02782e-05,7.17012,-11.5953,1.5282,0.5,7.32905e-05
1695,2.05065e-05,7.22012,-11.818,1.52963,0.5,7.30993e-05
1696,2.07299e-05,7.27012,-12.0491,1.53103,0.5,7.3908e-05
1697,2.09504e-05,7.32012,-13.9351,1.53613,0.5,7.49484e-05
1698,2.11682e-05,7.37012,-14.2493,1.53741,0.5,7.33188e-05
1699,2.13866e-05,7.42012,-14.5776,1.53868,0.5,7.45156e-05
1700,2.16136e-05,7.47012,-14.9222,1.53992,0.5,7.61703e-05
1701,2.18363e-05,7.52012,-17.4843,1.54424,0.5,7.78867e-05
1702,2.20402e-05,7.57012,-17.9671,1.54537,0.5,7.53236e-05
1703,2.22149e-05,7.62012,-18.4775,1.54647,0.5,7.54567e-05
1704,2.23669e-05,7.67012,-19.0193,1.54756,0.5,7.57458e-05
1705,2.24873e-05,7.72012,-22.6605,1.55115,0.5,7.57869e-05
1706,2.25734e-05,7.77012,-23.4421,1.55213,0.5,7.19933e-05
1707,2.26315e-05,7.82012,-24.2768,1.55308,0.5,7.13734e-05
1708,2.26865e-05,7.87012,-25.1722,1.55401,0.5,7.19585e-05
1709,2.27423e-05,7.92012,-30.6447,1.55692,0.5,7.27694e-05
1710,2.2801e-05,7.97012,-31.987,1.55774,0.5,7.04341e-05
1711,2.28702e-05,8.02012,-33.4462,1.55853,0.5,7.16373e-05
1712,2.29478e-05,8.07012,-35.0401,1.55931,0.5,7.33183e-05
1713,2.30406e-05,8.12012,-43.9337,1.56158,0.5,7.48403e-05
1714,2.31305e-05,8.17012,-46.4784,1.56225,0.5,7.30079e-05
1715,2.32097e-05,8.22012,-49.3119,1.5629,0.5,7.36836e-05
1716,2.32779e-05,8.27012,-52.4925,1.56352,0.5,7.43538e-05
1717,2.33228e-05,8.32012,-68.705,1.56521,0.5,7.43845e-05
1718,2.33384e-05,8.37012,-74.2233,1.56573,0.5,7.0687e-05
1719,2.33302e-05,8.42012,-80.55,1.56623,0.5,7.03064e-05
1720,2.33225e-05,8.47012,-87.8817,1.5667,0.5,7.07173e-05
1721,2.33147e-05,8.52012,-122.832,1.56785,0.5,7.1572e-05
1722,2.33028e-05,8.57012,-137.261,1.56822,0.5,6.87662e-05
1723,2.32919e-05,8.62012,-154.769,1.56856,0.5,6.93558e-05
1724,2.32754e-05,8.67012,-176.33,1.56888,0.5,7.01788e-05
1725,2.32555e-05,8.72012,-276.578,1.56957,0.5,7.07939e-05
1726,2.32323e-05,8.77012,-330.018,1.5698,0.5,6.81684e-05
1727,2.32081e-05,8.82012,-401.687,1.56999,0.5,6.85113e-05
1728,2.31759e-05,8.87012,-500.894,1.57017,0.5,6.90804e-05
1729,2.31365e-05,8.92012,-1009.56,1.57049,0.5,6.96441e-05
1730,2.30878e-05,8.97012,-1420.11,1.57058,0.5,6.65502e-05
1731,2.3034e-05,9.02012,-2134.89,1.57066,0.5,6.66009e-05
1732,2.29653e-05,9.07012,-3545.1,1.57071,0.5,6.68638e-05
1733,2.28824e-05,9.12012,-1.12623e+08,1.5708,0.5,6.68868e-05
1734,2.27828e-05,9.17012,1.81716e+08,-1.5708,0.5,6.34757e-05
1735,2.26666e-05,9.22012,-246141,1.57079,0.5,6.29426e-05
1736,2.25233e-05,9.27012,-213221,1.57079,0.5,6.25823e-05
1737,2.23507e-05,9.32012,-180338,1.57079,0.5,0.744083
1738,-0.00146561,9.37016,-11.0491,1.51014,0.5,1.11823
1739,-0.00681417,9.41952,-3.98783,1.41457,0.5,1.24003
1740,-0.0166609,9.4649,-2.14684,1.2996,0.5,1.27419
1741,-0.0316407,9.50861,-1.38811,1.17796,0.5,1.24506
1742,-0.0527,9.55141,-0.990613,1.05501,0.5,1.10984
1743,-0.0800467,9.59401,-0.763798,0.947261,0.5,1.02624
1744,-0.111182,9.63318,-0.618954,0.853598,0.5,0.896441
1745,-0.145092,9.6687,-0.51537,0.766327,0.5,0.844277
1746,-0.18211,9.70134,-0.435788,0.680727,0.5,0.735208
1747,-0.222565,9.73126,-0.372736,0.594738,0.5,0.619604
1748,-0.265248,9.75802,-0.326145,0.526443,0.5,0.537559
1749,-0.309365,9.78189,-0.289045,0.466883,0.5,0.441127
1750,-0.354694,9.80334,-0.258974,0.418158,0.5,0.358002
1751,-0.401016,9.82286,-0.233879,0.380615,0.5,0.294936
1752,-0.447498,9.84057,-0.212221,0.349008,0.5,0.287493
1753,-0.49439,9.85684,-0.192963,0.32011,0.5,0.255763
1754,-0.541886,9.87189,-0.175688,0.294773,0.5,0.227328
1755,-0.589749,9.88581,-0.160087,0.272247,0.5,0.229946
1756,-0.637918,9.89864,-0.145873,0.249463,0.5,0.210241
1757,-0.686368,9.91043,-0.133034,0.228611,0.5,0.187365
1758,-0.735057,9.92126,-0.121406,0.210018,0.5,0.166808
1759,-0.783943,9.93124,-0.110824,0.19346,0.5,0.167535
1760,-0.832989,9.94041,-0.101163,0.176837,0.5,0.152332
1761,-0.882185,9.94881,-0.0923966,0.161714,0.5,0.135077
1762,-0.931506,9.9565,-0.0844224,0.148295,0.5,0.119722
1763,-0.980931,9.96358,-0.0771388,0.136396,0.5,0.119589
1764,-1.03044,9.97006,-0.0704821,0.124516,0.5,0.108369
1765,-1.08002,9.97599,-0.0644258,0.113745,0.5,0.0958328
1766,-1.12967,9.98142,-0.0589037,0.104217,0.5,0.084738
1767,-1.17937,9.9864,-0.0538499,0.0957888,0.5,0.08443
1768,-1.22911,9.99096,-0.0492275,0.0873975,0.5,0.0763937
1769,-1.27889,9.99513,-0.0471361,0.0820454,0.5,0.0674785
1770,-1.32871,9.99894,-0.0527684,0.0852605,0.5,0.0596101
1771,-1.37855,10.0024,-0.0557383,0.086301,0.5,0.0593329
1772,-1.42841,10.0056,-0.0599132,0.0884534,0.5,0.0536531
1773,-1.4783,10.0086,-0.0651106,0.0920907,0.5,0.0473703
1774,-1.5282,10.0112,-0.0832148,0.109157,0.5,0.0418314
1775,-1.57811,10.0137,-0.0909363,0.11637,0.5,0.041619
1776,-1.62804,10.0159,-0.0992284,0.124169,0.5,0.037626
1777,-1.67798,10.018,-0.108008,0.132852,0.5,0.0332147
1778,-1.72792,10.0199,-0.134422,0.158944,0.5,0.0293275
1779,-1.77787,10.0216,-0.14477,0.169992,0.5,0.029173
1780,-1.82783,10.0231,-0.155401,0.181393,0.5,0.0263725
1781,-1.8778,10.0246,-0.16626,0.193348,0.5,0.0232802
1782,-1.92777,10.0259,-0.199533,0.226284,0.5,0.020556
1783,-1.97774,10.0271,-0.211504,0.239883,0.5,0.0204457
1784,-2.02772,10.0282,-0.223601,0.253689,0.5,0.0184833
1785,-2.0777,10.0292,-0.235774,0.267821,0.5,0.016317
1786,-2.12768,10.0301,-0.275425,0.306154,0.5,0.0144085
1787,-2.17766,10.031,-0.288464,0.321389,0.5,0.01433
1788,-2.22765,10.0317,-0.301532,0.336712,0.5,0.0129551
1789,-2.27764,10.0324,-0.314576,0.352185,0.5,0.0114377
1790,-2.32763,10.0331,-0.360576,0.394606,0.5,0.010101
1791,-2.37762,10.0337,-0.374349,0.410717,0.5,0.0100453
1792,-2.42761,10.0342,-0.388083,0.426812,0.5,0.00908252
1793,-2.4776,10.0347,-0.401725,0.442912,0.5,0.00802025
1794,-2.52759,10.0352,-0.454307,0.488071,0.5,0.0070846
1795,-2.57759,10.0356,-0.468602,0.504396,0.5,0.00704531
1796,-2.62758,10.036,-0.482809,0.520615,0.5,0.00637135
1797,-2.67758,10.0363,-0.496871,0.536723,0.5,0.0056277
1798,-2.72757,10.0366,-0.556452,0.583236,0.5,0.00497257
1799,-2.77757,10.0369,-0.571134,0.599215,0.5,0.00494436
1800,-2.82757,10.0372,-0.585691,0.615015,0.5,0.00447219
1801,-2.87756,10.0374,-0.600061,0.630622,0.5,0.00395134
1802,-2.92756,10.0376,-0.667207,0.677168,0.5,0.00349252
1803,-2.97756,10.0378,-0.682196,0.692365,0.5,0.0034722
1804,-3.02756,10.038,-0.697026,0.707334,0.5,0.00314168
1805,-3.07756,10.0382,-0.711638,0.722058,0.5,0.00277731
1806,-3.12755,10.0383,-0.787058,0.767493,0.5,0.00245647
1807,-3.17755,10.0385,-0.80231,0.781611,0.5,0.00244212
1808,-3.22755,10.0386,-0.817376,0.795476,0.5,0.00221104
1809,-3.27755,10.0387,-0.832195,0.809071,0.5,0.00195627
1810,-3.32755,10.0388,-0.916747,0.852509,0.5,0.00173183
1811,-3.37755,10.0389,-0.932254,0.865384,0.5,0.00172125
1812,-3.42755,10.039,-0.947548,0.878002,0.5,0.00155932
1813,-3.47755,10.0391,-0.962572,0.890346,0.5,0.00138087
1814,-3.52754,10.0392,-1.05728,0.931185,0.5,0.00122367
1815,-3.57754,10.0393,-1.07306,0.942766,0.5,0.00121573
1816,-3.62754,10.0393,-1.0886,0.954098,0.5,0.00110242
1817,-3.67754,10.0394,-1.10385,0.965169,0.5,0.000977802
1818,-3.72754,10.0394,-1.20992,1.00307,0.5,0.000868185
1819,-3.77754,10.0395,-1.22602,1.01338,0.5,0.000862561
1820,-3.82754,10.0395,-1.24186,1.02347,0.5,0.000783673
1821,-3.87754,10.0396,-1.25739,1.03331,0.5,0.0006969
1822,-3.92754,10.0396,-1.37627,1.06815,0.5,0.0006205
1823,-3.97754,10.0396,-1.39277,1.07728,0.5,0.000616172
1824,-4.02754,10.0397,-1.40899,1.0862,0.5,0.000560923
1825,-4.07754,10.0397,-1.42488,1.09491,0.5,0.000500165
1826,-4.12754,10.0397,-1.55828,1.12669,0.5,0.000446625
1827,-4.17754,10.0398,-1.5753,1.13475,0.5,0.00044298
1828,-4.22754,10.0398,-1.59202,1.14262,0.5,0.000404289
1829,-4.27754,10.0398,-1.60839,1.1503,0.5,0.000361974
1830,-4.32754,10.0398,-1.75835,1.17916,0.5,0.000324835
1831,-4.37754,10.0398,-1.77605,1.18626,0.5,0.00032213
1832,-4.42754,10.0398,-1.79343,1.19319,0.5,0.000295457
1833,-4.47754,10.0399,-1.81045,1.19996,0.5,0.000266345
1834,-4.52754,10.0399,-1.97944,1.22608,0.5,0.000240918
1835,-4.57754,10.0399,-1.99803,1.23233,0.5,0.000238828
1836,-4.62754,10.0399,-2.0163,1.23844,0.5,0.000220313
1837,-4.67754,10.0399,-2.0342,1.24441,0.5,0.000200021
1838,-4.72754,10.0399,-2.22522,1.26799,0.5,0.00018205
1839,-4.77754,10.0399,-2.24502,1.2735,0.5,0.000179709
1840,-4.82754,10.0399,-2.26447,1.2789,0.5,0.000166443
1841,-4.87754,10.0399,-2.28355,1.28418,0.5,0.000152174
1842,-4.92754,10.0399,-2.50026,1.30542,0.5,0.000139713
1843,-4.97754,10.04,-2.52164,1.31029,0.5,0.000137774
1844,-5.02754,10.04,-2.54268,1.31507,0.5,0.000128934
1845,-5.07754,10.04,-2.56334,1.31974,0.5,0.00011965
1846,-5.12754,10.04,-2.81025,1.33886,0.5,0.000111708
1847,-5.17754,10.04,-2.83374,1.34318,0.5,0.000110507
1848,-5.22754,10.04,-2.8569,1.34742,0.5,0.000105002
1849,-5.27754,10.04,-2.87969,1.35157,0.5,9.9201e-05
1850,-5.32754,10.04,-3.16246,1.36875,0.5,9.42147e-05
1851,-5.37754,10.04,-3.1888,1.37259,0.5,9.31482e-05
1852,-5.42754,10.04,-3.21483,1.37636,0.5,8.95423e-05
1853,-5.47754,10.04,-3.24052,1.38006,0.5,8.57493e-05
1854,-5.52754,10.04,-3.56632,1.39548,0.5,8.24969e-05
1855,-5.57754,10.04,-3.59648,1.39891,0.5,8.13392e-05
1856,-5.62754,10.04,-3.62637,1.40227,0.5,7.91866e-05
1857,-5.67754,10.04,-3.65596,1.40557,0.5,7.7303e-05
1858,-5.72754,10.04,-4.03391,1.4194,0.5,7.61378e-05
1859,-5.77754,10.04,-4.06919,1.42246,0.5,7.6028e-05
1860,-5.82754,10.04,-4.10428,1.42546,0.5,7.61277e-05
1861,-5.87754,10.04,-4.13919,1.42841,0.5,7.66376e-05
1862,-5.92754,10.04,-4.58124,1.44079,0.5,7.7432e-05
1863,-5.97754,10.04,-4.62362,1.44353,0.5,7.76124e-05
1864,-6.02754,10.04,-4.66602,1.44623,0.5,7.79633e-05
1865,-6.07754,10.04,-4.70843,1.44888,0.5,7.81476e-05
1866,-6.12754,10.04,-5.23063,1.45992,0.5,7.80354e-05
1867,-6.17754,10.04,-5.28295,1.46239,0.5,7.63613e-05
1868,-6.22754,10.04,-5.33549,1.46481,0.5,7.57807e-05
1869,-6.27754,10.04,-5.38827,1.46719,0.5,7.58013e-05
1870,-6.32754,10.04,-6.01191,1.47702,0.5,7.61749e-05
1871,-6.37754,10.04,-6.07794,1.47923,0.5,7.49489e-05
1872,-6.42754,10.04,-6.14458,1.48141,0.5,7.56217e-05
1873,-6.47754,10.04,-6.21195,1.48355,0.5,7.69903e-05
1874,-6.52754,10.04,-6.96669,1.49225,0.5,7.84097e-05
1875,-6.57754,10.04,-7.05251,1.49424,0.5,7.72772e-05
1876,-6.62754,10.04,-7.13973,1.4962,0.5,7.78453e-05
1877,-6.67754,10.04,-7.22857,1.49813,0.5,7.86252e-05
1878,-6.72754,10.04,-8.15705,1.5058,0.5,7.9015e-05
1879,-6.77754,10.04,-8.27206,1.50759,0.5,7.62865e-05
1880,-6.82754,10.04,-8.3896,1.50935,0.5,7.57035e-05
1881,-6.87754,10.04,-8.50997,1.51108,0.5,7.58006e-05
1882,-6.92754,10.04,-9.67375,1.51779,0.5,7.60588e-05
1883,-6.97754,10.04,-9.8318,1.51939,0.5,7.35228e-05
1884,-7.02754,10.04,-9.99439,1.52096,0.5,7.3891e-05
1885,-7.07754,10.04,-10.1621,1.52251,0.5,7.50776e-05
1886,-7.12754,10.04,-11.6545,1.52833,0.5,7.63822e-05
1887,-7.17754,10.04,-11.8794,1.52976,0.5,7.44786e-05
1888,-7.22754,10.04,-12.1127,1.53116,0.5,7.52199e-05
1889,-7.27754,10.04,-12.3558,1.53254,0.5,7.63489e-05
1890,-7.32754,10.04,-14.3265,1.53753,0.5,7.71479e-05
1891,-7.37754,10.04,-14.6601,1.53879,0.5,7.42391e-05
1892,-7.42754,10.04,-15.0093,1.54003,0.5,7.39797e-05
1893,-7.47754,10.04,-15.3763,1.54125,0.5,7.42148e-05
1894,-7.52754,10.04,-18.074,1.54546,0.5,7.44254e-05
1895,-7.57754,10.04,-18.5896,1.54657,0.5,7.12692e-05
1896,-7.62754,10.04,-19.1344,1.54765,0.5,7.13534e-05
1897,-7.67754,10.04,-19.7128,1.54871,0.5,7.23629e-05
1898,-7.72754,10.04,-23.5767,1.55219,0.5,7.358e-05
1899,-7.77754,10.04,-24.4173,1.55314,0.5,7.13764e-05
1900,-7.82754,10.04,-25.3186,1.55407,0.5,7.2258e-05
1901,-7.87754,10.04,-26.2905,1.55498,0.5,7.36732e-05
1902,-7.92754,10.04,-32.1776,1.55778,0.5,7.482e-05
1903,-7.97754,10.04,-33.6591,1.55858,0.5,7.20246e-05
1904,-8.02754,10.04,-35.276,1.55936,0.5,7.20521e-05
1905,-8.07754,10.04,-37.0516,1.56012,0.5,7.25429e-05
1906,-8.12754,10.04,-46.8129,1.56229,0.5,7.29083e-05
1907,-8.17754,10.04,-49.6824,1.56294,0.5,6.96548e-05
1908,-8.22754,10.04,-52.884,1.56356,0.5,6.97281e-05
1909,-8.27754,10.04,-56.4875,1.56416,0.5,7.06431e-05
1910,-8.32754,10.04,-74.7168,1.56575,0.5,7.16403e-05
1911,-8.37754,10.04,-81.077,1.56625,0.5,6.91958e-05
1912,-8.42754,10.04,-88.4516,1.56671,0.5,7.01559e-05
1913,-8.47754,10.04,-97.0824,1.56716,0.5,7.12503e-05
1914,-8.52754,10.04,-138.083,1.56823,0.5,7.23618e-05
1915,-8.57754,10.04,-155.729,1.56857,0.5,6.99285e-05
1916,-8.62754,10.04,-177.396,1.56889,0.5,7.04514e-05
1917,-8.67754,10.04,-204.551,1.56918,0.5,7.13469e-05
1918,-8.72754,10.04,-331.962,1.5698,0.5,7.19986e-05
1919,-8.77754,10.04,-404.332,1.57,0.5,6.88659e-05
1920,-8.82754,10.04,-503.943,1.57017,0.5,6.89779e-05
1921,-8.87754,10.04,-646.847,1.57032,0.5,6.96406e-05
1922,-8.92754,10.04,-1421.52,1.57058,0.5,7.02775e-05
1923,-8.97754,10.04,-2125.36,1.57066,0.5,6.73956e-05
1924,-9.02754,10.04,-3479.08,1.57071,0.5,6.78628e-05
1925,-9.07754,10.04,-6657.61,1.57075,0.5,6.8319e-05
1926,-9.12754,10.04,3.55754e+08,-1.5708,0.5,6.86722e-05
1927,-9.17754,10.04,-564240,1.57079,0.5,6.54869e-05
1928,-9.22754,10.04,-378341,1.57079,0.5,6.55697e-05
1929,-9.27754,10.04,-415454,1.57079,0.5,0.741825
1930,-9.32741,10.0383,-9.75568,1.5018,0.5,1.11504
1931,-9.37708,10.0323,-3.56515,1.39517,0.5,1.21737
1932,-9.4229,10.0212,-1.97201,1.27381,0.5,1.22611
1933,-9.46914,10.0039,-1.31144,1.15405,0.5,1.18089
1934,-9.51375,9.98115,-0.966931,1.04387,0.5,1.04883
1935,-9.55447,9.95417,-0.74248,0.927221,0.5,0.995933
1936,-9.591,9.92374,-0.604635,0.827866,0.5,0.841363
1937,-9.62543,9.88928,-0.509666,0.745218,0.5,0.770941
1938,-9.65767,9.85164,-0.437255,0.671478,0.5,0.668591
1939,-9.6873,9.81173,-0.380256,0.605285,0.5,0.579298
1940,-9.71407,9.77064,-0.335387,0.549953,0.5,0.546333
1941,-9.73906,9.72719,-0.296431,0.494392,0.5,0.48359
1942,-9.76159,9.68285,-0.264304,0.446312,0.5,0.414448
1943,-9.78185,9.63762,-0.236479,0.396355,0.5,0.392487
1944,-9.80048,9.5905,-0.21298,0.357423,0.5,0.32257
