idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
484,-0.023916,0.190752,0.793236,0.0782812
485,-0.0204203,0.198661,0.794132,0.0732134
486,-0.0156609,0.206126,0.79613,0.0559683
487,-0.00281882,0.208215,0.797647,0.0333861
488,0.00430136,0.211823,0.800027,0.0636268
489,0.00430136,0.211823,0.801688,0.0215328
490,0.0236013,0,0.801851,0.0349015
491,0.0236013,0,0.791663,0.110316
492,0.0353866,0,0.793714,0.0894197
493,0.051127,0,0.796321,0.0194267
494,0.059975,0,0.791053,-0.177758
495,0.0630564,0,0.787132,-0.178465
496,0.0653234,0,0.786812,-0.209741
497,0.0694811,0,0.78774,-0.230697
498,0.0706435,0,0.787237,-0.230963
499,0.0714243,0,0.786309,-0.241995
500,0.0717715,0,0.786409,-0.257418
501,0.0717529,0,0.785936,-0.266854
502,0.0714741,0,0.785905,-0.273557
503,0.071003,0,0.786161,-0.275158
504,0.0703724,0,0.786141,-0.274204
505,0.0696548,0,0.786739,-0.270262
506,0.0687931,0,0.78698,-0.264168
tracking time,173,390000000
